	Time Stamps	Temp	Dew Point	Humidity	Pressure	Visibility	Wind Direction	Wind Speed	Gust Speed	Precipitation	Events	Conditions
1304	7/19/1968 -- 8:00 AM	70.0 °F	69.1 °F	97%	30.02 in	2.0 mi	WSW	6.9 mph	  -	N/A	Fog	Fog
1305	7/19/1968 -- 11:00 AM	78.1 °F	71.1 °F	79%	30.01 in	10.0 mi	West	9.2 mph	  -	N/A	"	 "	Unknown
1306	7/19/1968 -- 2:00 PM	84.9 °F	73.0 °F	67%	29.98 in	10.0 mi	SW	9.2 mph	  -	N/A	"	 "	Unknown
1307	7/19/1968 -- 5:00 PM	87.1 °F	75.9 °F	69%	29.93 in	10.0 mi	SSW	12.7 mph	  -	N/A	"	 "	Unknown
1308	7/19/1968 -- 8:00 PM	75.9 °F	69.1 °F	79%	29.98 in	8.0 mi	WNW	15.0 mph	  -	N/A	Rain	"	,"
1309	7/19/1968 -- 11:00 PM	71.1 °F	70.0 °F	96%	30.01 in	6.0 mi	SSW	5.8 mph	  -	0.01 in	Fog	"	,"
1310	1/1/1968 -- 1:00 AM	39.9 °F	37.9 °F	93%	30.09 in	10.5 mi	West	5.8 mph	  -	N/A	Fog	Fog
1311	1/1/1968 -- 4:00 AM	37.9 °F	36.0 °F	93%	30.11 in	0.8 mi	WNW	4.6 mph	  -	N/A	Fog	Fog
1312	1/1/1968 -- 7:00 AM	34.0 °F	32.0 °F	92%	30.20 in	5.0 mi	North	6.9 mph	  -	N/A	Fog	Fog
1313	1/1/1968 -- 10:00 AM	39.9 °F	30.9 °F	70%	30.29 in	10.0 mi	North	13.8 mph	  -	N/A	"	 "	Unknown
1314	1/1/1968 -- 1:00 PM	43.0 °F	26.1 °F	51%	30.26 in	15.0 mi	NNE	9.2 mph	  -	N/A	"	 "	Unknown
1315	1/1/1968 -- 4:00 PM	41.0 °F	28.0 °F	60%	30.29 in	15.0 mi	NE	5.8 mph	  -	N/A	"	 "	Unknown
1316	1/1/1968 -- 7:00 PM	39.0 °F	30.0 °F	70%	30.35 in	15.0 mi	ENE	6.9 mph	  -	N/A	"	 "	Unknown
1317	1/1/1968 -- 10:00 PM	36.0 °F	28.0 °F	73%	30.34 in	15.0 mi	NE	9.2 mph	  -	N/A	"	 "	Unknown
1318	6/15/1967 -- 2:00 AM	66.9 °F	64.9 °F	93%	30.12 in	4.0 mi	ESE	5.8 mph	  -	N/A	"	 "	Drizzle
1319	6/15/1967 -- 5:00 AM	64.0 °F	63.0 °F	96%	30.12 in	4.0 mi	ENE	6.9 mph	  -	N/A	"	 "	Drizzle
1320	6/15/1967 -- 8:00 AM	66.0 °F	63.0 °F	90%	30.14 in	2.0 mi	East	6.9 mph	  -	N/A	Fog	Fog
1321	6/15/1967 -- 11:00 AM	71.1 °F	64.9 °F	81%	30.14 in	2.0 mi	North	9.2 mph	  -	N/A	"	 "	Drizzle
1322	6/15/1967 -- 2:00 PM	79.0 °F	68.0 °F	69%	30.09 in	3.0 mi	ENE	5.8 mph	  -	N/A	"	 "	Drizzle
1323	6/15/1967 -- 5:00 PM	84.0 °F	66.9 °F	56%	30.04 in	3.0 mi	NNE	5.8 mph	  -	N/A	"	 "	Drizzle
1324	6/15/1967 -- 8:00 PM	79.0 °F	66.9 °F	66%	30.03 in	4.0 mi	East	6.9 mph	  -	N/A	"	 "	Drizzle
1325	6/15/1967 -- 11:00 PM	70.0 °F	63.0 °F	78%	30.04 in	6.0 mi	East	6.9 mph	  -	N/A	"	 "	Drizzle
1326	11/27/1966 -- 1:00 AM	55.9 °F	46.9 °F	72%	29.85 in	20.0 mi	SSE	5.8 mph	  -	N/A	"	 "	Unknown
1327	11/27/1966 -- 4:00 AM	52.0 °F	46.9 °F	83%	29.82 in	20.0 mi	SE	5.8 mph	  -	N/A	"	 "	Unknown
1328	11/27/1966 -- 7:00 AM	51.1 °F	48.0 °F	89%	29.84 in	10.0 mi	ESE	5.8 mph	  -	N/A	"	 "	Unknown
1329	11/27/1966 -- 10:00 AM	62.1 °F	53.1 °F	72%	29.83 in	7.0 mi	SSE	11.5 mph	  -	N/A	"	 "	Unknown
1330	11/27/1966 -- 1:00 PM	73.9 °F	55.9 °F	53%	29.73 in	10.0 mi	SSW	12.7 mph	  -	N/A	"	 "	Unknown
1331	11/27/1966 -- 4:00 PM	73.0 °F	54.0 °F	51%	29.67 in	10.0 mi	South	15.0 mph	  -	N/A	"	 "	Unknown
1332	11/27/1966 -- 7:00 PM	64.9 °F	53.1 °F	65%	29.63 in	15.0 mi	South	13.8 mph	  -	N/A	"	 "	Unknown
1333	11/27/1966 -- 10:00 PM	64.0 °F	53.1 °F	67%	29.61 in	8.0 mi	South	13.8 mph	  -	0.01 in	Rain	Light Rain Showers
1334	5/11/1966 -- 2:00 AM	39.0 °F	28.9 °F	67%	30.36 in	15.0 mi	East	6.9 mph	  -	N/A	"	 "	Clear
1335	5/11/1966 -- 5:00 AM	37.0 °F	30.9 °F	79%	30.39 in	10.0 mi	Calm	Calm	  -	N/A	"	 "	Clear
1336	5/11/1966 -- 8:00 AM	43.0 °F	36.0 °F	76%	30.43 in	7.0 mi	Calm	Calm	  -	N/A	"	 "	Clear
1337	5/11/1966 -- 11:00 AM	57.9 °F	24.1 °F	27%	30.45 in	15.0 mi	SSE	8.1 mph	  -	N/A	"	 "	Unknown
1338	5/11/1966 -- 2:00 PM	64.0 °F	23.0 °F	21%	30.40 in	15.0 mi	South	10.4 mph	  -	N/A	"	 "	Unknown
1339	5/11/1966 -- 5:00 PM	68.0 °F	35.1 °F	30%	30.31 in	15.0 mi	South	11.5 mph	  -	N/A	"	 "	Clear
1340	5/11/1966 -- 8:00 PM	64.9 °F	41.0 °F	42%	30.29 in	15.0 mi	East	5.8 mph	  -	N/A	"	 "	Unknown
1341	5/11/1966 -- 11:00 PM	55.9 °F	46.0 °F	69%	30.33 in	20.0 mi	South	9.2 mph	  -	N/A	"	 "	Unknown
1342	10/23/1965 -- 12:00 AM	59.0 °F	57.0 °F	93%	29.67 in	5.0 mi	SW	5.8 mph	  -	N/A	Fog	Fog
1343	10/23/1965 -- 1:00 AM	57.9 °F	55.9 °F	93%	29.65 in	6.0 mi	SW	5.8 mph	  -	N/A	Fog	Fog
1344	10/23/1965 -- 2:00 AM	55.9 °F	54.0 °F	93%	29.65 in	6.0 mi	SSW	6.9 mph	  -	N/A	Fog	Fog
1345	10/23/1965 -- 3:00 AM	55.0 °F	53.1 °F	93%	29.63 in	6.0 mi	SW	8.1 mph	  -	N/A	Fog	Fog
1346	10/23/1965 -- 4:00 AM	52.0 °F	50.0 °F	93%	29.62 in	6.0 mi	SSW	8.1 mph	  -	N/A	Fog	Fog
1347	10/23/1965 -- 5:00 AM	51.1 °F	48.9 °F	92%	29.61 in	6.0 mi	SW	6.9 mph	  -	N/A	Fog	Fog
1348	10/23/1965 -- 6:00 AM	50.0 °F	46.9 °F	89%	29.62 in	6.0 mi	WSW	6.9 mph	  -	N/A	Fog	Fog
1349	10/23/1965 -- 7:00 AM	48.9 °F	46.0 °F	90%	29.62 in	6.0 mi	WSW	5.8 mph	  -	N/A	Fog	Fog
1350	10/23/1965 -- 8:00 AM	48.0 °F	46.0 °F	93%	29.62 in	5.0 mi	SW	5.8 mph	  -	N/A	Fog	Fog
1351	10/23/1965 -- 9:00 AM	52.0 °F	50.0 °F	93%	29.64 in	7.0 mi	WSW	5.8 mph	  -	N/A	"	 "	Clear
1352	10/23/1965 -- 10:00 AM	55.9 °F	51.1 °F	84%	29.64 in	8.0 mi	WSW	5.8 mph	  -	N/A	"	 "	Clear
1353	10/23/1965 -- 11:00 AM	62.1 °F	50.0 °F	65%	29.62 in	15.0 mi	West	9.2 mph	  -	N/A	"	 "	Clear
1354	10/23/1965 -- 12:00 PM	64.9 °F	46.0 °F	50%	29.61 in	15.0 mi	West	12.7 mph	  -	N/A	"	 "	Clear
1355	10/23/1965 -- 1:00 PM	66.9 °F	44.1 °F	44%	29.57 in	15.0 mi	WSW	13.8 mph	  -	N/A	"	 "	Unknown
1356	10/23/1965 -- 2:00 PM	66.9 °F	42.1 °F	40%	29.55 in	15.0 mi	West	10.4 mph	  -	N/A	"	 "	Unknown
1357	10/23/1965 -- 3:00 PM	70.0 °F	43.0 °F	38%	29.54 in	15.0 mi	West	17.3 mph	  -	N/A	"	 "	Unknown
1358	10/23/1965 -- 4:00 PM	68.0 °F	42.1 °F	39%	29.53 in	15.0 mi	WNW	16.1 mph	  -	N/A	"	 "	Unknown
1359	10/23/1965 -- 5:00 PM	69.1 °F	43.0 °F	39%	29.54 in	15.0 mi	WNW	10.4 mph	  -	N/A	"	 "	Unknown
1360	10/23/1965 -- 6:00 PM	66.0 °F	43.0 °F	43%	29.55 in	15.0 mi	WSW	8.1 mph	  -	N/A	"	 "	Unknown
1361	10/23/1965 -- 7:00 PM	59.0 °F	43.0 °F	55%	29.56 in	20.0 mi	WSW	5.8 mph	  -	N/A	"	 "	Unknown
1362	10/23/1965 -- 8:00 PM	57.0 °F	46.0 °F	67%	29.59 in	20.0 mi	SSW	5.8 mph	  -	N/A	"	 "	Unknown
1363	10/23/1965 -- 9:00 PM	54.0 °F	46.9 °F	77%	29.61 in	20.0 mi	SSW	5.8 mph	  -	N/A	"	 "	Unknown
1364	10/23/1965 -- 10:00 PM	55.9 °F	46.9 °F	72%	29.63 in	20.0 mi	West	8.1 mph	  -	N/A	"	 "	Unknown
1365	10/23/1965 -- 11:00 PM	55.9 °F	48.0 °F	75%	29.64 in	20.0 mi	WSW	6.9 mph	  -	N/A	"	 "	Unknown
1366	4/6/1965 -- 12:00 AM	57.0 °F	50.0 °F	77%	30.14 in	20.0 mi	SSW	8.1 mph	  -	N/A	"	 "	Unknown
1367	4/6/1965 -- 1:00 AM	55.0 °F	50.0 °F	83%	30.12 in	10.0 mi	SSW	9.2 mph	  -	N/A	"	 "	Unknown
1368	4/6/1965 -- 2:00 AM	54.0 °F	51.1 °F	90%	30.12 in	8.0 mi	SW	8.1 mph	  -	N/A	"	 "	Unknown
1369	4/6/1965 -- 3:00 AM	54.0 °F	51.1 °F	90%	30.12 in	8.0 mi	SW	9.2 mph	  -	N/A	"	 "	Unknown
1370	4/6/1965 -- 4:00 AM	55.0 °F	52.0 °F	89%	30.10 in	7.0 mi	SW	10.4 mph	  -	N/A	"	 "	Unknown
1371	4/6/1965 -- 5:00 AM	54.0 °F	97%	30.09 in	4.0 mi	SE	8.1 mph	  -	N/A	Fog	"	,"	Rain
1372	4/6/1965 -- 6:00 AM	54.0 °F	54.0 °F	100%	30.12 in	2.0 mi	SSW	8.1 mph	  -	N/A	Fog	Fog
1373	4/6/1965 -- 7:00 AM	55.0 °F	54.0 °F	96%	30.14 in	2.0 mi	SSW	6.9 mph	  -	N/A	Fog	Fog
1374	4/6/1965 -- 8:00 AM	55.9 °F	55.0 °F	97%	30.13 in	5.5 mi	SSW	9.2 mph	  -	N/A	Fog	Fog
1375	4/6/1965 -- 9:00 AM	57.9 °F	57.0 °F	97%	30.14 in	2.0 mi	SW	9.2 mph	  -	N/A	Fog	Fog
1376	4/6/1965 -- 10:00 AM	60.1 °F	57.9 °F	93%	30.12 in	10.5 mi	SW	8.1 mph	  -	N/A	Fog	Fog
1377	4/6/1965 -- 11:00 AM	61.0 °F	57.9 °F	90%	30.09 in	3.0 mi	SW	9.2 mph	  -	N/A	"	 "	Drizzle
1378	4/6/1965 -- 12:00 PM	63.0 °F	57.9 °F	84%	30.08 in	4.0 mi	SW	8.1 mph	  -	N/A	"	 "	Drizzle
1379	4/6/1965 -- 1:00 PM	64.9 °F	57.9 °F	78%	30.06 in	5.0 mi	SSW	8.1 mph	  -	N/A	"	 "	Drizzle
1380	4/6/1965 -- 2:00 PM	71.1 °F	57.9 °F	63%	30.04 in	5.0 mi	West	5.8 mph	  -	N/A	"	 "	Drizzle
1381	4/6/1965 -- 3:00 PM	70.0 °F	59.0 °F	68%	30.05 in	5.0 mi	WSW	4.6 mph	  -	N/A	Rain	Light Rain
1382	4/6/1965 -- 4:00 PM	68.0 °F	76%	30.04 in	6.0 mi	ENE	6.9 mph	  -	N/A	Rain	"	,"	Thunderstorm
1383	4/6/1965 -- 5:00 PM	63.0 °F	97%	30.02 in	3.0 mi	ESE	8.1 mph	  -	0.10 in	Fog	"	,"	Rain
1384	4/6/1965 -- 6:00 PM	63.0 °F	97%	30.04 in	2.0 mi	WSW	6.9 mph	  -	N/A	Fog	"	,"	Rain
1385	4/6/1965 -- 7:00 PM	61.0 °F	100%	30.04 in	2.0 mi	South	4.6 mph	  -	N/A	Fog	"	,"	Rain
1386	4/6/1965 -- 8:00 PM	61.0 °F	100%	30.04 in	1.4 mi	NNE	4.6 mph	  -	N/A	Fog	"	,"	Rain
1387	4/6/1965 -- 9:00 PM	60.1 °F	60.1 °F	100%	30.04 in	1.0 mi	NE	4.6 mph	  -	N/A	Fog	Fog
1388	4/6/1965 -- 10:00 PM	60.1 °F	100%	30.02 in	0.8 mi	East	4.6 mph	  -	N/A	Fog	"	,"	Rain
1389	4/6/1965 -- 11:00 PM	60.1 °F	100%	30.04 in	5.5 mi	SW	4.6 mph	  -	0.03 in	Fog	"	,"	Rain
1390	9/18/1964 -- 12:00 AM	66.9 °F	63.0 °F	87%	30.22 in	7.0 mi	SSE	5.8 mph	  -	N/A	"	 "	Unknown
1391	9/18/1964 -- 1:00 AM	66.0 °F	63.0 °F	90%	30.21 in	7.0 mi	South	6.9 mph	  -	N/A	"	 "	Unknown
1392	9/18/1964 -- 2:00 AM	66.0 °F	62.1 °F	87%	30.21 in	7.0 mi	South	5.8 mph	  -	N/A	"	 "	Unknown
1393	9/18/1964 -- 3:00 AM	64.9 °F	63.0 °F	93%	30.20 in	7.0 mi	South	5.8 mph	  -	N/A	"	 "	Unknown
1394	9/18/1964 -- 4:00 AM	64.0 °F	62.1 °F	93%	30.19 in	6.0 mi	SSE	5.8 mph	  -	N/A	Fog	Fog
1395	9/18/1964 -- 5:00 AM	62.1 °F	61.0 °F	96%	30.19 in	5.0 mi	ENE	3.5 mph	  -	N/A	Fog	Fog
1396	9/18/1964 -- 6:00 AM	61.0 °F	60.1 °F	97%	30.19 in	4.0 mi	North	3.5 mph	  -	N/A	Fog	Fog
1397	9/18/1964 -- 7:00 AM	60.1 °F	60.1 °F	100%	30.20 in	0.5 mi	North	3.5 mph	  -	N/A	Fog	Fog
1398	9/18/1964 -- 8:00 AM	62.1 °F	61.0 °F	96%	30.21 in	0.5 mi	ENE	4.6 mph	  -	N/A	Fog	Fog
1399	9/18/1964 -- 9:00 AM	66.0 °F	64.0 °F	93%	30.21 in	0.8 mi	ESE	4.6 mph	  -	N/A	Fog	Fog
1400	9/18/1964 -- 10:00 AM	70.0 °F	64.0 °F	81%	30.22 in	5.0 mi	ESE	5.8 mph	  -	N/A	"	 "	Drizzle
1401	9/18/1964 -- 11:00 AM	75.9 °F	64.9 °F	69%	30.21 in	6.0 mi	South	5.8 mph	  -	N/A	"	 "	Drizzle
1402	9/18/1964 -- 12:00 PM	75.9 °F	60.1 °F	58%	30.20 in	7.0 mi	WSW	3.5 mph	  -	N/A	"	 "	Unknown
1403	9/18/1964 -- 1:00 PM	78.1 °F	59.0 °F	52%	30.18 in	7.0 mi	SE	5.8 mph	  -	N/A	"	 "	Unknown
1404	9/18/1964 -- 2:00 PM	77.0 °F	59.0 °F	54%	30.17 in	7.0 mi	SSW	6.9 mph	  -	N/A	"	 "	Unknown
1405	9/18/1964 -- 3:00 PM	77.0 °F	60.1 °F	56%	30.14 in	7.0 mi	SSE	6.9 mph	  -	N/A	"	 "	Unknown
1406	9/18/1964 -- 4:00 PM	77.0 °F	60.1 °F	56%	30.13 in	7.0 mi	SSW	6.9 mph	  -	N/A	"	 "	Unknown
1407	9/18/1964 -- 5:00 PM	77.0 °F	60.1 °F	56%	30.13 in	8.0 mi	SE	4.6 mph	  -	N/A	"	 "	Unknown
1408	9/18/1964 -- 6:00 PM	77.0 °F	60.1 °F	56%	30.12 in	8.0 mi	ENE	4.6 mph	  -	N/A	"	 "	Unknown
1409	9/18/1964 -- 7:00 PM	75.0 °F	63.0 °F	66%	30.11 in	6.0 mi	ENE	4.6 mph	  -	N/A	"	 "	Drizzle
1410	9/18/1964 -- 8:00 PM	73.0 °F	64.0 °F	73%	30.11 in	6.0 mi	East	4.6 mph	  -	N/A	"	 "	Drizzle
1411	9/18/1964 -- 9:00 PM	72.0 °F	63.0 °F	73%	30.12 in	6.0 mi	ENE	4.6 mph	  -	N/A	"	 "	Drizzle
1412	9/18/1964 -- 10:00 PM	70.0 °F	64.0 °F	81%	30.12 in	6.0 mi	East	5.8 mph	  -	N/A	"	 "	Drizzle
1413	9/18/1964 -- 11:00 PM	69.1 °F	64.9 °F	87%	30.13 in	6.0 mi	ESE	3.5 mph	  -	N/A	"	 "	Drizzle
1414	3/2/1964 -- 12:00 AM	45.0 °F	35.1 °F	68%	30.13 in	20.0 mi	SSW	8.1 mph	  -	N/A	"	 "	Unknown
1415	3/2/1964 -- 1:00 AM	46.0 °F	37.9 °F	73%	30.14 in	15.0 mi	SW	9.2 mph	  -	N/A	"	 "	Unknown
1416	3/2/1964 -- 2:00 AM	46.0 °F	37.9 °F	73%	30.14 in	15.0 mi	SW	6.9 mph	  -	N/A	"	 "	Unknown
1417	3/2/1964 -- 3:00 AM	45.0 °F	37.9 °F	76%	30.13 in	20.0 mi	SW	6.9 mph	  -	N/A	"	 "	Unknown
1418	3/2/1964 -- 4:00 AM	45.0 °F	37.9 °F	76%	30.14 in	15.0 mi	SW	8.1 mph	  -	N/A	"	 "	Unknown
1419	3/2/1964 -- 5:00 AM	44.1 °F	37.9 °F	79%	30.14 in	20.0 mi	SW	8.1 mph	  -	N/A	"	 "	Unknown
1420	3/2/1964 -- 6:00 AM	44.1 °F	37.9 °F	79%	30.15 in	15.0 mi	SW	6.9 mph	  -	N/A	"	 "	Unknown
1421	3/2/1964 -- 7:00 AM	43.0 °F	37.9 °F	82%	30.17 in	15.0 mi	Calm	Calm	  -	N/A	"	 "	Unknown
1422	3/2/1964 -- 8:00 AM	45.0 °F	39.9 °F	82%	30.19 in	10.0 mi	South	5.8 mph	  -	N/A	"	 "	Unknown
1423	3/2/1964 -- 9:00 AM	50.0 °F	42.1 °F	74%	30.18 in	10.0 mi	WSW	5.8 mph	  -	N/A	"	 "	Unknown
1424	3/2/1964 -- 10:00 AM	55.0 °F	43.0 °F	64%	30.16 in	10.0 mi	WSW	5.8 mph	  -	N/A	"	 "	Unknown
1425	3/2/1964 -- 11:00 AM	60.1 °F	43.0 °F	53%	30.14 in	15.0 mi	WSW	3.5 mph	  -	N/A	"	 "	Unknown
1426	3/2/1964 -- 12:00 PM	63.0 °F	41.0 °F	45%	30.10 in	15.0 mi	Calm	Calm	  -	N/A	"	 "	Unknown
1427	3/2/1964 -- 1:00 PM	64.9 °F	42.1 °F	43%	30.08 in	15.0 mi	SSE	8.1 mph	  -	N/A	"	 "	Unknown
1428	3/2/1964 -- 2:00 PM	66.0 °F	43.0 °F	43%	30.02 in	15.0 mi	ENE	5.8 mph	  -	N/A	"	 "	Unknown
1429	3/2/1964 -- 3:00 PM	64.9 °F	46.0 °F	50%	30.01 in	15.0 mi	SE	8.1 mph	  -	N/A	"	 "	Unknown
1430	3/2/1964 -- 4:00 PM	63.0 °F	46.9 °F	56%	30.04 in	15.0 mi	SSE	4.6 mph	  -	N/A	Rain	Light Rain
1431	3/2/1964 -- 5:00 PM	61.0 °F	48.0 °F	62%	30.03 in	10.0 mi	ESE	5.8 mph	  -	N/A	Rain	Light Rain
1432	3/2/1964 -- 6:00 PM	60.1 °F	48.0 °F	64%	30.06 in	10.0 mi	SSE	4.6 mph	  -	N/A	"	 "	Unknown
1433	3/2/1964 -- 7:00 PM	55.9 °F	53.1 °F	90%	30.11 in	6.0 mi	West	5.8 mph	  -	0.05 in	Rain	Light Rain
1434	3/2/1964 -- 8:00 PM	54.0 °F	53.1 °F	97%	30.04 in	6.0 mi	ESE	5.8 mph	  -	0.05 in	Rain	Light Rain
1435	3/2/1964 -- 9:00 PM	54.0 °F	53.1 °F	97%	29.98 in	6.0 mi	SE	13.8 mph	  -	0.04 in	Fog	Fog
1436	3/2/1964 -- 10:00 PM	54.0 °F	52.0 °F	93%	29.96 in	10.0 mi	SSE	9.2 mph	  -	N/A	"	 "	Unknown
1437	3/2/1964 -- 11:00 PM	54.0 °F	52.0 °F	93%	29.94 in	7.0 mi	SE	13.8 mph	  -	N/A	"	 "	Unknown
1438	8/15/1963 -- 12:00 AM	66.9 °F	52.0 °F	59%	30.00 in	20.0 mi	North	9.2 mph	  -	N/A	"	 "	Clear
1439	8/15/1963 -- 1:00 AM	63.0 °F	52.0 °F	67%	30.00 in	20.0 mi	North	8.1 mph	  -	N/A	"	 "	Clear
1440	8/15/1963 -- 2:00 AM	62.1 °F	52.0 °F	70%	30.00 in	20.0 mi	North	6.9 mph	  -	N/A	"	 "	Clear
1441	8/15/1963 -- 3:00 AM	60.1 °F	52.0 °F	75%	30.00 in	20.0 mi	North	5.8 mph	  -	N/A	"	 "	Clear
1442	8/15/1963 -- 4:00 AM	59.0 °F	52.0 °F	78%	30.00 in	20.0 mi	NNE	5.8 mph	  -	N/A	"	 "	Clear
1443	8/15/1963 -- 5:00 AM	60.1 °F	51.1 °F	72%	30.01 in	20.0 mi	NNE	5.8 mph	  -	N/A	"	 "	Clear
1444	8/15/1963 -- 6:00 AM	59.0 °F	52.0 °F	78%	30.01 in	20.0 mi	North	8.1 mph	  -	N/A	"	 "	Unknown
1445	8/15/1963 -- 7:00 AM	57.0 °F	52.0 °F	83%	30.04 in	10.0 mi	NNE	6.9 mph	  -	N/A	"	 "	Unknown
1446	8/15/1963 -- 8:00 AM	60.1 °F	52.0 °F	75%	30.06 in	15.0 mi	NNE	5.8 mph	  -	N/A	"	 "	Unknown
1447	8/15/1963 -- 9:00 AM	64.9 °F	51.1 °F	61%	30.08 in	15.0 mi	NE	10.4 mph	  -	N/A	"	 "	Unknown
1448	8/15/1963 -- 10:00 AM	69.1 °F	52.0 °F	54%	30.10 in	15.0 mi	NE	9.2 mph	  -	N/A	"	 "	Unknown
1449	8/15/1963 -- 11:00 AM	72.0 °F	53.1 °F	51%	30.11 in	15.0 mi	East	11.5 mph	  -	N/A	"	 "	Unknown
1450	8/15/1963 -- 12:00 PM	75.0 °F	54.0 °F	48%	30.10 in	15.0 mi	East	13.8 mph	  -	N/A	"	 "	Unknown
1451	8/15/1963 -- 1:00 PM	77.0 °F	54.0 °F	45%	30.07 in	15.0 mi	East	8.1 mph	  -	N/A	"	 "	Unknown
1452	8/15/1963 -- 2:00 PM	77.0 °F	55.9 °F	48%	30.05 in	15.0 mi	SE	6.9 mph	  -	N/A	"	 "	Unknown
1453	8/15/1963 -- 3:00 PM	79.0 °F	57.9 °F	48%	30.03 in	15.0 mi	East	9.2 mph	  -	N/A	"	 "	Unknown
1454	8/15/1963 -- 4:00 PM	78.1 °F	55.9 °F	46%	30.01 in	15.0 mi	East	8.1 mph	  -	N/A	"	 "	Unknown
1455	8/15/1963 -- 5:00 PM	80.1 °F	55.9 °F	43%	30.01 in	15.0 mi	Calm	Calm	  -	N/A	"	 "	Unknown
1456	8/15/1963 -- 6:00 PM	78.1 °F	57.0 °F	48%	30.01 in	15.0 mi	ENE	5.8 mph	  -	N/A	"	 "	Unknown
1457	8/15/1963 -- 7:00 PM	78.1 °F	55.9 °F	46%	30.01 in	15.0 mi	ENE	5.8 mph	  -	N/A	"	 "	Unknown
1458	8/15/1963 -- 8:00 PM	73.9 °F	60.1 °F	62%	30.02 in	15.0 mi	East	5.8 mph	  -	N/A	"	 "	Clear
1459	8/15/1963 -- 9:00 PM	69.1 °F	62.1 °F	78%	30.03 in	15.0 mi	ESE	4.6 mph	  -	N/A	"	 "	Unknown
1460	8/15/1963 -- 10:00 PM	69.1 °F	60.1 °F	73%	30.05 in	15.0 mi	ESE	4.6 mph	  -	N/A	"	 "	Clear
1461	8/15/1963 -- 11:00 PM	66.0 °F	61.0 °F	84%	30.06 in	15.0 mi	ESE	4.6 mph	  -	N/A	"	 "	Clear
1462	1/27/1963 -- 12:00 AM	30.0 °F	28.9 °F	96%	29.89 in	5.5 mi	NNW	4.6 mph	  -	N/A	Fog	Light Freezing Drizzle
1463	1/27/1963 -- 1:00 AM	30.0 °F	28.9 °F	96%	29.84 in	0.5 mi	West	4.6 mph	  -	N/A	Fog	Fog
1464	1/27/1963 -- 2:00 AM	30.0 °F	28.9 °F	96%	29.82 in	0.5 mi	SSW	6.9 mph	  -	N/A	Fog	Fog
1465	1/27/1963 -- 3:00 AM	30.0 °F	30.0 °F	100%	29.80 in	0.2 mi	SW	5.8 mph	  -	N/A	Fog	Fog
1466	1/27/1963 -- 4:00 AM	30.0 °F	30.0 °F	100%	29.77 in	0.2 mi	SSW	12.7 mph	  -	N/A	Fog	"	,"
1467	1/27/1963 -- 5:00 AM	30.0 °F	30.0 °F	100%	29.76 in	3.0 mi	SW	12.7 mph	  -	0.02 in	Fog	"	,"
1468	1/27/1963 -- 6:00 AM	30.0 °F	30.0 °F	100%	29.78 in	4.0 mi	WSW	8.1 mph	  -	N/A	Fog	Fog
1469	1/27/1963 -- 7:00 AM	30.9 °F	30.9 °F	100%	29.80 in	4.0 mi	SW	9.2 mph	  -	N/A	Fog	Fog
1470	1/27/1963 -- 8:00 AM	30.9 °F	30.9 °F	100%	29.81 in	10.5 mi	WSW	5.8 mph	  -	N/A	Fog	Fog
1471	1/27/1963 -- 9:00 AM	32.0 °F	30.9 °F	96%	29.83 in	3.0 mi	SW	9.2 mph	  -	N/A	Fog	Fog
1472	1/27/1963 -- 10:00 AM	34.0 °F	32.0 °F	92%	29.87 in	6.0 mi	WSW	8.1 mph	  -	N/A	"	 "	Drizzle
1473	1/27/1963 -- 11:00 AM	37.9 °F	35.1 °F	89%	29.87 in	8.0 mi	WNW	17.3 mph	  -	N/A	"	 "	Clear
1474	1/27/1963 -- 12:00 PM	39.9 °F	23.0 °F	51%	29.89 in	15.0 mi	WNW	23.0 mph	  -	N/A	"	 "	Clear
1475	1/27/1963 -- 1:00 PM	39.9 °F	23.0 °F	51%	29.91 in	15.0 mi	WNW	21.9 mph	  -	N/A	"	 "	Unknown
1476	1/27/1963 -- 2:00 PM	37.9 °F	16.0 °F	41%	29.95 in	15.0 mi	WNW	17.3 mph	  -	N/A	"	 "	Unknown
1477	1/27/1963 -- 3:00 PM	39.0 °F	14.0 °F	36%	29.97 in	15.0 mi	WNW	21.9 mph	  -	N/A	"	 "	Unknown
1478	1/27/1963 -- 4:00 PM	37.0 °F	15.1 °F	41%	30.00 in	15.0 mi	NW	18.4 mph	  -	N/A	"	 "	Clear
1479	1/27/1963 -- 5:00 PM	35.1 °F	3.9 °F	27%	30.04 in	15.0 mi	NNW	19.6 mph	  -	N/A	"	 "	Unknown
1480	1/27/1963 -- 6:00 PM	32.0 °F	6.1 °F	34%	30.09 in	15.0 mi	NW	13.8 mph	  -	N/A	"	 "	Unknown
1481	1/27/1963 -- 7:00 PM	30.9 °F	10.0 °F	42%	30.12 in	20.0 mi	NNW	16.1 mph	  -	N/A	"	 "	Clear
1482	1/27/1963 -- 8:00 PM	28.9 °F	12.0 °F	49%	30.15 in	20.0 mi	NNW	19.6 mph	  -	N/A	"	 "	Clear
1483	1/27/1963 -- 9:00 PM	26.1 °F	10.0 °F	51%	30.20 in	20.0 mi	NNW	15.0 mph	  -	N/A	"	 "	Clear
1484	1/27/1963 -- 10:00 PM	23.0 °F	7.0 °F	50%	30.25 in	20.0 mi	NNW	20.7 mph	  -	N/A	"	 "	Clear
