Timestamp,WU Local time,Temp,Dew Point,Humidity,Pressure,Visibility,Wind Direction,Wind Speed,Gust Speed,Precipitation,Events,Conditions
1498917360,7/1/2017 6:56 AM,55.4 °F,50.0 °F,82%,29.97 in,10.0 mi,Variable,6.9 mph,  -,N/A,	 ,Scattered Clouds
1390956600,1/28/2014 4:50 PM,66.2 °F,55.4 °F,68%,30.20 in,10.0 mi,NW,11.5 mph,  -,N/A,	 ,Mostly Cloudy
1390960200,1/28/2014 5:50 PM,64.4 °F,57.2 °F,77%,30.21 in,10.0 mi,WNW,9.2 mph,  -,N/A,	 ,Mostly Cloudy
1390963620,1/28/2014 6:47 PM,62.6 °F,57.2 °F,82%,30.21 in,10.0 mi,WNW,6.9 mph,  -,N/A,	 ,Overcast
1390967400,1/28/2014 7:50 PM,62.6 °F,57.2 °F,82%,30.23 in,10.0 mi,WNW,10.4 mph,  -,N/A,	 ,Overcast
1390970820,1/28/2014 8:47 PM,62.6 °F,57.2 °F,82%,30.23 in,7.0 mi,NNW,5.8 mph,  -,N/A,	 ,Overcast
1390974600,1/28/2014 9:50 PM,60.8 °F,59.0 °F,94%,30.22 in,5.0 mi,NW,5.8 mph,  -,N/A,	 ,Overcast
1390834140,1/27/2014 6:49 AM,48.2 °F,46.4 °F,93%,30.14 in,0.5 mi,Calm,Calm,  -,N/A,	 ,Overcast
1390837620,1/27/2014 7:47 AM,48.2 °F,46.4 °F,93%,30.17 in,0.8 mi,Calm,Calm,  -,N/A,	 ,Overcast
1390841400,1/27/2014 8:50 AM,48.2 °F,46.4 °F,93%,30.19 in,1.2 mi,WNW,4.6 mph,  -,N/A,	 ,Overcast
1390845000,1/27/2014 9:50 AM,50.0 °F,46.4 °F,87%,30.21 in,2.0 mi,Calm,Calm,  -,N/A,	 ,Overcast
1390848600,1/27/2014 10:50 AM,51.8 °F,46.4 °F,82%,30.21 in,2.0 mi,Calm,Calm,  -,N/A,	 ,Overcast
1390850580,1/27/2014 11:23 AM,53.6 °F,46.4 °F,77%,30.20 in,3.0 mi,Calm,Calm,  -,N/A,	 ,Haze
1390852140,1/27/2014 11:49 AM,55.4 °F,46.4 °F,72%,30.19 in,6.0 mi,Calm,Calm,  -,N/A,	 ,Haze
1390855800,1/27/2014 12:50 PM,59.0 °F,46.4 °F,63%,30.15 in,8.0 mi,Calm,Calm,  -,N/A,	 ,Haze
1390862820,1/27/2014 2:47 PM,60.8 °F,44.6 °F,55%,30.12 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
1390866600,1/27/2014 3:50 PM,62.6 °F,42.8 °F,48%,30.13 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
1390870260,1/27/2014 4:51 PM,62.6 °F,42.8 °F,48%,30.14 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
1390873860,1/27/2014 5:51 PM,59.0 °F,48.2 °F,67%,30.14 in,10.0 mi,WNW,6.9 mph,  -,N/A,	 ,Overcast
1390877220,1/27/2014 6:47 PM,57.2 °F,50.0 °F,77%,30.16 in,10.0 mi,WNW,8.1 mph,  -,N/A,	 ,Overcast
1390880820,1/27/2014 7:47 PM,57.2 °F,50.0 °F,77%,30.17 in,10.0 mi,WNW,6.9 mph,  -,N/A,	 ,Overcast
1390884420,1/27/2014 8:47 PM,55.4 °F,50.0 °F,82%,30.18 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Overcast
1390888200,1/27/2014 9:50 PM,55.4 °F,50.0 °F,82%,30.19 in,10.0 mi,Variable,4.6 mph,  -,N/A,	 ,Mostly Cloudy
1390751220,1/26/2014 7:47 AM,50.0 °F,35.6 °F,58%,30.11 in,10.0 mi,WSW,6.9 mph,  -,N/A,	 ,Mostly Cloudy
1390755000,1/26/2014 8:50 AM,51.8 °F,35.6 °F,54%,30.12 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
1390758540,1/26/2014 9:49 AM,59.0 °F,33.8 °F,39%,30.13 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
1390766280,1/26/2014 11:58 AM,48.2 °F,35.6 °F,62%,30.11 in,10.0 mi,Variable,3.5 mph,  -,N/A,	 ,Scattered Clouds
1390773000,1/26/2014 1:50 PM,69.8 °F,33.8 °F,27%,30.07 in,10.0 mi,West,6.9 mph,  -,N/A,	 ,Partly Cloudy
1390776480,1/26/2014 2:48 PM,71.6 °F,32.0 °F,23%,30.02 in,10.0 mi,WNW,9.2 mph,  -,N/A,	 ,Scattered Clouds
1390780080,1/26/2014 3:48 PM,71.6 °F,33.8 °F,25%,30.02 in,10.0 mi,WNW,9.2 mph,  -,N/A,	 ,Mostly Cloudy
1390783620,1/26/2014 4:47 PM,69.8 °F,33.8 °F,27%,30.04 in,10.0 mi,NW,6.9 mph,  -,N/A,	 ,Partly Cloudy
1390787700,1/26/2014 5:55 PM,64.4 °F,33.8 °F,32%,30.06 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390794420,1/26/2014 7:47 PM,57.2 °F,35.6 °F,44%,30.07 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390798020,1/26/2014 8:47 PM,51.8 °F,37.4 °F,58%,30.08 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390801620,1/26/2014 9:47 PM,50.0 °F,37.4 °F,62%,30.09 in,8.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390661220,1/25/2014 6:47 AM,46.4 °F,41.0 °F,81%,30.24 in,7.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
1390668600,1/25/2014 8:50 AM,50.0 °F,41.0 °F,71%,30.25 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Scattered Clouds
1390672020,1/25/2014 9:47 AM,57.2 °F,41.0 °F,55%,30.25 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390675620,1/25/2014 10:47 AM,64.4 °F,44.6 °F,49%,30.25 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390679220,1/25/2014 11:47 AM,68.0 °F,41.0 °F,37%,30.22 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390682880,1/25/2014 12:48 PM,71.6 °F,39.2 °F,31%,30.18 in,10.0 mi,West,5.8 mph,  -,N/A,	 ,Clear
1390686540,1/25/2014 1:49 PM,71.6 °F,35.6 °F,27%,30.15 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Scattered Clouds
1390690020,1/25/2014 2:47 PM,75.2 °F,37.4 °F,25%,30.15 in,10.0 mi,West,6.9 mph,  -,N/A,	 ,Mostly Cloudy
1390693620,1/25/2014 3:47 PM,75.2 °F,37.4 °F,25%,30.13 in,10.0 mi,WNW,8.1 mph,  -,N/A,	 ,Partly Cloudy
1390697460,1/25/2014 4:51 PM,69.8 °F,35.6 °F,28%,30.13 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Partly Cloudy
1390700820,1/25/2014 5:47 PM,66.2 °F,35.6 °F,32%,30.13 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390704480,1/25/2014 6:48 PM,60.8 °F,35.6 °F,39%,30.14 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390708020,1/25/2014 7:47 PM,57.2 °F,39.2 °F,51%,30.14 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390712100,1/25/2014 8:55 PM,53.6 °F,39.2 °F,58%,30.13 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390715220,1/25/2014 9:47 PM,51.8 °F,37.4 °F,58%,30.15 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390574820,1/24/2014 6:47 AM,41.0 °F,33.8 °F,76%,30.11 in,8.0 mi,ESE,3.5 mph,  -,N/A,	 ,Scattered Clouds
1390578420,1/24/2014 7:47 AM,42.8 °F,35.6 °F,76%,30.12 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
1390582200,1/24/2014 8:50 AM,48.2 °F,39.2 °F,71%,30.14 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
1390585620,1/24/2014 9:47 AM,53.6 °F,41.0 °F,62%,30.17 in,7.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
1390589400,1/24/2014 10:50 AM,59.0 °F,42.8 °F,55%,30.18 in,7.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
1390593000,1/24/2014 11:50 AM,60.8 °F,41.0 °F,48%,30.18 in,7.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
1390596600,1/24/2014 12:50 PM,64.4 °F,44.6 °F,49%,30.17 in,8.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
1390600680,1/24/2014 1:58 PM,64.4 °F,44.6 °F,49%,30.16 in,7.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
1390603920,1/24/2014 2:52 PM,66.2 °F,42.8 °F,43%,30.16 in,7.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
1390607580,1/24/2014 3:53 PM,66.2 °F,42.8 °F,43%,30.17 in,6.0 mi,Calm,Calm,  -,N/A,	 ,Haze
1390611300,1/24/2014 4:55 PM,64.4 °F,42.8 °F,45%,30.18 in,6.0 mi,Calm,Calm,  -,N/A,	 ,Haze
1390614600,1/24/2014 5:50 PM,60.8 °F,42.8 °F,52%,30.20 in,6.0 mi,Calm,Calm,  -,N/A,	 ,Haze
1390618020,1/24/2014 6:47 PM,57.2 °F,42.8 °F,59%,30.22 in,7.0 mi,Calm,Calm,  -,N/A,	 ,Scattered Clouds
1390622220,1/24/2014 7:57 PM,55.4 °F,42.8 °F,63%,30.24 in,7.0 mi,Variable,6.9 mph,  -,N/A,	 ,Scattered Clouds
1390625760,1/24/2014 8:56 PM,53.6 °F,41.0 °F,62%,30.25 in,7.0 mi,Calm,Calm,  -,N/A,	 ,Scattered Clouds
1390628820,1/24/2014 9:47 PM,50.0 °F,41.0 °F,71%,30.25 in,8.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390488420,1/23/2014 6:47 AM,39.2 °F,32.0 °F,75%,29.93 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390492020,1/23/2014 7:47 AM,39.2 °F,33.8 °F,81%,29.92 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390495920,1/23/2014 8:52 AM,48.2 °F,33.8 °F,58%,29.93 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390499220,1/23/2014 9:47 AM,53.6 °F,35.6 °F,51%,29.94 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390503000,1/23/2014 10:50 AM,59.0 °F,39.2 °F,48%,29.93 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390506600,1/23/2014 11:50 AM,62.6 °F,35.6 °F,37%,29.91 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390510260,1/23/2014 12:51 PM,66.2 °F,33.8 °F,30%,29.91 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390513860,1/23/2014 1:51 PM,68.0 °F,30.2 °F,24%,29.87 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390517400,1/23/2014 2:50 PM,69.8 °F,30.2 °F,23%,29.87 in,10.0 mi,WSW,3.5 mph,  -,N/A,	 ,Clear
1390520820,1/23/2014 3:47 PM,69.8 °F,32.0 °F,25%,29.87 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390528200,1/23/2014 5:50 PM,62.6 °F,32.0 °F,32%,29.89 in,10.0 mi,Variable,4.6 mph,  -,N/A,	 ,Clear
1390535700,1/23/2014 7:55 PM,55.4 °F,32.0 °F,41%,29.94 in,4.0 mi,Calm,Calm,  -,N/A,	 ,Haze
1390542600,1/23/2014 9:50 PM,50.0 °F,33.8 °F,54%,29.98 in,7.0 mi,ENE,3.5 mph,  -,N/A,	 ,Clear
1390402020,1/22/2014 6:47 AM,37.4 °F,28.4 °F,70%,30.13 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390405620,1/22/2014 7:47 AM,35.6 °F,28.4 °F,75%,30.13 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390409220,1/22/2014 8:47 AM,44.6 °F,28.4 °F,53%,30.12 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390412820,1/22/2014 9:47 AM,55.4 °F,28.4 °F,36%,30.12 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390416420,1/22/2014 10:47 AM,62.6 °F,28.4 °F,27%,30.10 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390420020,1/22/2014 11:47 AM,66.2 °F,26.6 °F,23%,30.07 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390423620,1/22/2014 12:47 PM,68.0 °F,28.4 °F,23%,30.03 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390430820,1/22/2014 2:47 PM,71.6 °F,28.4 °F,20%,29.98 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390434420,1/22/2014 3:47 PM,73.4 °F,28.4 °F,19%,29.97 in,10.0 mi,NW,9.2 mph,  -,N/A,	 ,Clear
1390438200,1/22/2014 4:50 PM,69.8 °F,21.2 °F,16%,29.96 in,10.0 mi,NW,9.2 mph,  -,N/A,	 ,Clear
1390441620,1/22/2014 5:47 PM,62.6 °F,24.8 °F,24%,29.95 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390448820,1/22/2014 7:47 PM,53.6 °F,28.4 °F,38%,29.94 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390456020,1/22/2014 9:47 PM,48.2 °F,33.8 °F,58%,29.95 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390315980,1/21/2014 6:53 AM,37.4 °F,30.2 °F,75%,30.24 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390319520,1/21/2014 7:52 AM,39.2 °F,30.2 °F,70%,30.25 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390322820,1/21/2014 8:47 AM,42.8 °F,32.0 °F,66%,30.26 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390330620,1/21/2014 10:57 AM,59.0 °F,37.4 °F,45%,30.26 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390334220,1/21/2014 11:57 AM,60.8 °F,37.4 °F,42%,30.23 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390337640,1/21/2014 12:54 PM,64.4 °F,53.6 °F,68%,30.20 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390341000,1/21/2014 1:50 PM,68.0 °F,32.0 °F,26%,30.17 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390344600,1/21/2014 2:50 PM,68.0 °F,32.0 °F,26%,30.17 in,10.0 mi,West,9.2 mph,  -,N/A,	 ,Clear
1390348020,1/21/2014 3:47 PM,68.0 °F,33.8 °F,28%,30.16 in,10.0 mi,WNW,5.8 mph,  -,N/A,	 ,Clear
1390351620,1/21/2014 4:47 PM,66.2 °F,32.0 °F,28%,30.17 in,10.0 mi,Variable,3.5 mph,  -,N/A,	 ,Clear
1390355400,1/21/2014 5:50 PM,60.8 °F,33.8 °F,36%,30.17 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390358820,1/21/2014 6:47 PM,55.4 °F,33.8 °F,44%,30.18 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390362600,1/21/2014 7:50 PM,50.0 °F,35.6 °F,58%,30.20 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390366020,1/21/2014 8:47 PM,50.0 °F,33.8 °F,54%,30.21 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390369620,1/21/2014 9:47 PM,48.2 °F,33.8 °F,58%,30.20 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390232880,1/20/2014 7:48 AM,37.4 °F,30.2 °F,75%,30.17 in,10.0 mi,Variable,3.5 mph,  -,N/A,	 ,Partly Cloudy
1390236900,1/20/2014 8:55 AM,46.4 °F,32.0 °F,57%,30.18 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390240620,1/20/2014 9:57 AM,53.6 °F,32.0 °F,44%,30.20 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390243620,1/20/2014 10:47 AM,60.8 °F,30.2 °F,31%,30.20 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390247220,1/20/2014 11:47 AM,64.4 °F,32.0 °F,30%,30.18 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390251180,1/20/2014 12:53 PM,68.0 °F,33.8 °F,28%,30.15 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390254420,1/20/2014 1:47 PM,69.8 °F,32.0 °F,25%,30.14 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390258020,1/20/2014 2:47 PM,71.6 °F,32.0 °F,23%,30.14 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390261620,1/20/2014 3:47 PM,71.6 °F,32.0 °F,23%,30.14 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390265400,1/20/2014 4:50 PM,68.0 °F,32.0 °F,26%,30.15 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390272420,1/20/2014 6:47 PM,57.2 °F,37.4 °F,48%,30.17 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390276200,1/20/2014 7:50 PM,53.6 °F,37.4 °F,54%,30.19 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390279800,1/20/2014 8:50 PM,53.6 °F,32.0 °F,44%,30.21 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390283400,1/20/2014 9:50 PM,48.2 °F,35.6 °F,62%,30.22 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390142880,1/19/2014 6:48 AM,37.4 °F,30.2 °F,75%,30.11 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390146420,1/19/2014 7:47 AM,37.4 °F,30.2 °F,75%,30.11 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390150500,1/19/2014 8:55 AM,46.4 °F,28.4 °F,50%,30.12 in,10.0 mi,Variable,3.5 mph,  -,N/A,	 ,Clear
1390154100,1/19/2014 9:55 AM,53.6 °F,28.4 °F,38%,30.14 in,10.0 mi,Variable,3.5 mph,  -,N/A,	 ,Clear
1390157280,1/19/2014 10:48 AM,59.0 °F,28.4 °F,31%,30.14 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390161120,1/19/2014 11:52 AM,64.4 °F,32.0 °F,30%,30.11 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390168440,1/19/2014 1:54 PM,71.6 °F,30.2 °F,22%,30.06 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390171680,1/19/2014 2:48 PM,71.6 °F,30.2 °F,22%,30.05 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390175220,1/19/2014 3:47 PM,69.8 °F,32.0 °F,25%,30.05 in,10.0 mi,WNW,8.1 mph,  -,N/A,	 ,Clear
1390179000,1/19/2014 4:50 PM,66.2 °F,35.6 °F,32%,30.06 in,10.0 mi,WNW,8.1 mph,  -,N/A,	 ,Clear
1390182420,1/19/2014 5:47 PM,60.8 °F,37.4 °F,42%,30.07 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390186020,1/19/2014 6:47 PM,55.4 °F,39.2 °F,54%,30.08 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390189620,1/19/2014 7:47 PM,53.6 °F,37.4 °F,54%,30.09 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390193220,1/19/2014 8:47 PM,50.0 °F,37.4 °F,62%,30.10 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390196820,1/19/2014 9:47 PM,48.2 °F,35.6 °F,62%,30.11 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390059900,1/18/2014 7:45 AM,37.4 °F,30.2 °F,75%,30.16 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390074420,1/18/2014 11:47 AM,66.2 °F,30.2 °F,26%,30.14 in,10.0 mi,NW,4.6 mph,  -,N/A,	 ,Clear
1390078080,1/18/2014 12:48 PM,68.0 °F,33.8 °F,28%,30.12 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390081620,1/18/2014 1:47 PM,69.8 °F,32.0 °F,25%,30.09 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390085400,1/18/2014 2:50 PM,73.4 °F,28.4 °F,19%,30.07 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390088940,1/18/2014 3:49 PM,71.6 °F,28.4 °F,20%,30.07 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390092900,1/18/2014 4:55 PM,69.8 °F,30.2 °F,23%,30.06 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390096020,1/18/2014 5:47 PM,64.4 °F,32.0 °F,30%,30.06 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390099800,1/18/2014 6:50 PM,57.2 °F,35.6 °F,44%,30.07 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390103700,1/18/2014 7:55 PM,53.6 °F,33.8 °F,47%,30.08 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390106700,1/18/2014 8:45 PM,51.8 °F,33.8 °F,50%,30.08 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390110420,1/18/2014 9:47 PM,48.2 °F,33.8 °F,58%,30.09 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1389970020,1/17/2014 6:47 AM,39.2 °F,30.2 °F,70%,30.17 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1389973620,1/17/2014 7:47 AM,37.4 °F,32.0 °F,81%,30.18 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1389977400,1/17/2014 8:50 AM,48.2 °F,30.2 °F,50%,30.18 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1389984600,1/17/2014 10:50 AM,62.6 °F,32.0 °F,32%,30.18 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1389991800,1/17/2014 12:50 PM,69.8 °F,32.0 °F,25%,30.13 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1389995220,1/17/2014 1:47 PM,71.6 °F,33.8 °F,25%,30.12 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1389999000,1/17/2014 2:50 PM,71.6 °F,32.0 °F,23%,30.12 in,10.0 mi,WNW,5.8 mph,  -,N/A,	 ,Clear
1390002720,1/17/2014 3:52 PM,71.6 °F,32.0 °F,23%,30.12 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390005600,1/17/2014 4:40 PM,69.8 °F,32.0 °F,25%,30.11 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390006740,1/17/2014 4:59 PM,66.2 °F,33.8 °F,30%,30.12 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390013340,1/17/2014 6:49 PM,59.0 °F,35.6 °F,42%,30.12 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390016880,1/17/2014 7:48 PM,53.6 °F,37.4 °F,54%,30.13 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1390020600,1/17/2014 8:50 PM,51.8 °F,39.2 °F,62%,30.14 in,10.0 mi,Variable,3.5 mph,  -,N/A,	 ,Clear
1390024020,1/17/2014 9:47 PM,50.0 °F,35.6 °F,58%,30.15 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1389883800,1/16/2014 6:50 AM,39.2 °F,32.0 °F,75%,30.21 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1389887400,1/16/2014 7:50 AM,39.2 °F,32.0 °F,75%,30.22 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1389890820,1/16/2014 8:47 AM,48.2 °F,33.8 °F,58%,30.24 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1389898020,1/16/2014 10:47 AM,64.4 °F,28.4 °F,26%,30.23 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1389901800,1/16/2014 11:50 AM,68.0 °F,28.4 °F,23%,30.20 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1389905220,1/16/2014 12:47 PM,71.6 °F,28.4 °F,20%,30.17 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1389909300,1/16/2014 1:55 PM,73.4 °F,28.4 °F,19%,30.13 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1389916020,1/16/2014 3:47 PM,75.2 °F,28.4 °F,18%,30.12 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1389916200,1/16/2014 3:50 PM,75.2 °F,28.4 °F,18%,30.12 in,10.0 mi,WNW,4.6 mph,  -,N/A,	 ,Clear
1389919800,1/16/2014 4:50 PM,69.8 °F,32.0 °F,25%,30.12 in,10.0 mi,WNW,6.9 mph,  -,N/A,	 ,Clear
1389923400,1/16/2014 5:50 PM,62.6 °F,33.8 °F,34%,30.13 in,10.0 mi,NW,3.5 mph,  -,N/A,	 ,Clear
1389926820,1/16/2014 6:47 PM,60.8 °F,35.6 °F,39%,30.14 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1389930420,1/16/2014 7:47 PM,55.4 °F,33.8 °F,44%,30.14 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1389937800,1/16/2014 9:50 PM,48.2 °F,37.4 °F,66%,30.15 in,10.0 mi,Variable,3.5 mph,  -,N/A,	 ,Clear
1389797520,1/15/2014 6:52 AM,41.0 °F,28.4 °F,61%,30.32 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1389801060,1/15/2014 7:51 AM,41.0 °F,32.0 °F,70%,30.33 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1389804720,1/15/2014 8:52 AM,48.2 °F,32.0 °F,54%,30.34 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1389808200,1/15/2014 9:50 AM,55.4 °F,32.0 °F,41%,30.35 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1389811800,1/15/2014 10:50 AM,62.6 °F,32.0 °F,32%,30.33 in,10.0 mi,WSW,3.5 mph,  -,N/A,	 ,Clear
1389815220,1/15/2014 11:47 AM,66.2 °F,32.0 °F,28%,30.29 in,10.0 mi,Variable,3.5 mph,  -,N/A,	 ,Clear
1389818820,1/15/2014 12:47 PM,69.8 °F,32.0 °F,25%,30.26 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1389826200,1/15/2014 2:50 PM,73.4 °F,32.0 °F,22%,30.22 in,10.0 mi,WNW,6.9 mph,  -,N/A,	 ,Clear
1389830280,1/15/2014 3:58 PM,71.6 °F,33.8 °F,25%,30.22 in,10.0 mi,West,6.9 mph,  -,N/A,	 ,Clear
1389836820,1/15/2014 5:47 PM,62.6 °F,33.8 °F,34%,30.21 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1389844200,1/15/2014 7:50 PM,53.6 °F,35.6 °F,51%,30.21 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1389847620,1/15/2014 8:47 PM,51.8 °F,35.6 °F,54%,30.22 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
