Timestamp,WU Local time,Temp,Dew Point,Humidity,Pressure,Visibility,Wind Direction,Wind Speed,Gust Speed,Precipitation,Events,Conditions
1498913220,7/1/2017 5:47 AM,75.2 °F,30.2 °F,19%,29.79 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1385869620,11/30/2013 8:47 PM,55.4 °F,48.2 °F,77%,30.13 in,15.0 mi,Calm,Calm,  -,N/A,	 ,Scattered Clouds
1385729220,11/29/2013 5:47 AM,44.6 °F,39.2 °F,81%,30.11 in,15.0 mi,Calm,Calm,  -,N/A,	 ,Partly Cloudy
1385732820,11/29/2013 6:47 AM,44.6 °F,39.2 °F,81%,30.13 in,15.0 mi,Calm,Calm,  -,N/A,	 ,Partly Cloudy
1385736420,11/29/2013 7:47 AM,46.4 °F,39.2 °F,76%,30.14 in,15.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
1385740020,11/29/2013 8:47 AM,50.0 °F,41.0 °F,71%,30.15 in,40.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
1385743620,11/29/2013 9:47 AM,55.4 °F,42.8 °F,63%,30.18 in,40.0 mi,South,3.5 mph,  -,N/A,	 ,Mostly Cloudy
1385747220,11/29/2013 10:47 AM,60.8 °F,41.0 °F,48%,30.18 in,40.0 mi,West,4.6 mph,  -,N/A,	 ,Mostly Cloudy
1385750820,11/29/2013 11:47 AM,66.2 °F,39.2 °F,37%,30.15 in,40.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
1385754420,11/29/2013 12:47 PM,68.0 °F,39.2 °F,35%,30.13 in,40.0 mi,SW,6.9 mph,  -,N/A,	 ,Mostly Cloudy
1385758020,11/29/2013 1:47 PM,69.8 °F,41.0 °F,35%,30.10 in,40.0 mi,West,5.8 mph,  -,N/A,	 ,Mostly Cloudy
1385761620,11/29/2013 2:47 PM,71.6 °F,39.2 °F,31%,30.09 in,40.0 mi,Variable,4.6 mph,  -,N/A,	 ,Mostly Cloudy
1385765220,11/29/2013 3:47 PM,71.6 °F,39.2 °F,31%,30.08 in,40.0 mi,Variable,4.6 mph,  -,N/A,	 ,Mostly Cloudy
1385768820,11/29/2013 4:47 PM,71.6 °F,39.2 °F,31%,30.09 in,40.0 mi,West,5.8 mph,  -,N/A,	 ,Mostly Cloudy
1385772420,11/29/2013 5:47 PM,66.2 °F,44.6 °F,46%,30.08 in,15.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
1385776020,11/29/2013 6:47 PM,62.6 °F,44.6 °F,52%,30.10 in,15.0 mi,WSW,8.1 mph,  -,N/A,	 ,Mostly Cloudy
1385779620,11/29/2013 7:47 PM,60.8 °F,44.6 °F,55%,30.11 in,15.0 mi,West,5.8 mph,  -,N/A,	 ,Mostly Cloudy
1385783220,11/29/2013 8:47 PM,57.2 °F,46.4 °F,67%,30.13 in,15.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1385642820,11/28/2013 5:47 AM,44.6 °F,33.8 °F,66%,30.02 in,15.0 mi,East,9.2 mph,  -,N/A,	 ,Clear
1385646420,11/28/2013 6:47 AM,44.6 °F,35.6 °F,71%,30.05 in,15.0 mi,East,5.8 mph,  -,N/A,	 ,Clear
1385650020,11/28/2013 7:47 AM,44.6 °F,35.6 °F,71%,30.07 in,40.0 mi,NE,6.9 mph,  -,N/A,	 ,Clear
1385653620,11/28/2013 8:47 AM,51.8 °F,35.6 °F,54%,30.08 in,40.0 mi,NNE,6.9 mph,  -,N/A,	 ,Clear
1385657220,11/28/2013 9:47 AM,57.2 °F,33.8 °F,41%,30.09 in,40.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1385660820,11/28/2013 10:47 AM,60.8 °F,33.8 °F,36%,30.09 in,40.0 mi,NE,4.6 mph,  -,N/A,	 ,Clear
1385664420,11/28/2013 11:47 AM,64.4 °F,32.0 °F,30%,30.06 in,40.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1385668020,11/28/2013 12:47 PM,68.0 °F,32.0 °F,26%,30.03 in,40.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1385671620,11/28/2013 1:47 PM,69.8 °F,33.8 °F,27%,30.00 in,40.0 mi,ENE,10.4 mph,  -,N/A,	 ,Clear
1385678820,11/28/2013 3:47 PM,71.6 °F,32.0 °F,23%,30.00 in,40.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1385679300,11/28/2013 3:55 PM,71.6 °F,30.2 °F,22%,30.00 in,40.0 mi,East,5.8 mph,  -,N/A,	 ,Clear
1385682420,11/28/2013 4:47 PM,69.8 °F,32.0 °F,25%,30.00 in,40.0 mi,Calm,Calm,  -,N/A,	 ,Scattered Clouds
1385686020,11/28/2013 5:47 PM,66.2 °F,37.4 °F,35%,30.01 in,15.0 mi,NNW,5.8 mph,  -,N/A,	 ,Scattered Clouds
1385689620,11/28/2013 6:47 PM,60.8 °F,39.2 °F,45%,30.02 in,15.0 mi,North,8.1 mph,  -,N/A,	 ,Scattered Clouds
1385693220,11/28/2013 7:47 PM,59.0 °F,37.4 °F,45%,30.04 in,15.0 mi,NE,5.8 mph,  -,N/A,	 ,Scattered Clouds
1385696820,11/28/2013 8:47 PM,55.4 °F,41.0 °F,58%,30.05 in,15.0 mi,NNE,5.8 mph,  -,N/A,	 ,Scattered Clouds
1385556420,11/27/2013 5:47 AM,50.0 °F,35.6 °F,58%,30.13 in,15.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
1385560020,11/27/2013 6:47 AM,48.2 °F,37.4 °F,66%,30.14 in,15.0 mi,NE,5.8 mph,  -,N/A,	 ,Mostly Cloudy
1385563620,11/27/2013 7:47 AM,50.0 °F,37.4 °F,62%,30.13 in,40.0 mi,NE,6.9 mph,  -,N/A,	 ,Mostly Cloudy
1385570820,11/27/2013 9:47 AM,57.2 °F,37.4 °F,48%,30.13 in,40.0 mi,NNE,6.9 mph,  -,N/A,	 ,Mostly Cloudy
1385574420,11/27/2013 10:47 AM,62.6 °F,35.6 °F,37%,30.11 in,40.0 mi,NE,6.9 mph,  -,N/A,	 ,Mostly Cloudy
1385578020,11/27/2013 11:47 AM,66.2 °F,32.0 °F,28%,30.08 in,40.0 mi,ENE,13.8 mph,  -,N/A,	 ,Mostly Cloudy
1385581620,11/27/2013 12:47 PM,66.2 °F,30.2 °F,26%,30.04 in,40.0 mi,ENE,18.4 mph,  -,N/A,	 ,Mostly Cloudy
1385585220,11/27/2013 1:47 PM,68.0 °F,33.8 °F,28%,30.02 in,40.0 mi,ENE,16.1 mph,23.0 mph,N/A,	 ,Mostly Cloudy
1385588820,11/27/2013 2:47 PM,66.2 °F,30.2 °F,26%,30.00 in,40.0 mi,ENE,17.3 mph,24.2 mph,N/A,	 ,Mostly Cloudy
1385592420,11/27/2013 3:47 PM,64.4 °F,35.6 °F,34%,30.01 in,40.0 mi,ENE,9.2 mph,  -,N/A,	 ,Mostly Cloudy
1385596020,11/27/2013 4:47 PM,62.6 °F,50.0 °F,63%,30.00 in,40.0 mi,ENE,10.4 mph,  -,N/A,	 ,Mostly Cloudy
1385599620,11/27/2013 5:47 PM,60.8 °F,33.8 °F,36%,30.00 in,15.0 mi,ENE,11.5 mph,  -,N/A,	 ,Mostly Cloudy
1385603220,11/27/2013 6:47 PM,57.2 °F,33.8 °F,41%,30.01 in,15.0 mi,East,6.9 mph,  -,N/A,	 ,Mostly Cloudy
1385606820,11/27/2013 7:47 PM,57.2 °F,32.0 °F,38%,30.02 in,15.0 mi,East,5.8 mph,  -,N/A,	 ,Mostly Cloudy
1385610420,11/27/2013 8:47 PM,53.6 °F,35.6 °F,51%,30.03 in,15.0 mi,East,11.5 mph,  -,N/A,	 ,Scattered Clouds
1385470020,11/26/2013 5:47 AM,42.8 °F,41.0 °F,93%,30.25 in,15.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1385473620,11/26/2013 6:47 AM,41.0 °F,41.0 °F,100%,30.26 in,15.0 mi,NE,5.8 mph,  -,N/A,	 ,Clear
1385477220,11/26/2013 7:47 AM,44.6 °F,42.8 °F,93%,30.27 in,40.0 mi,NE,4.6 mph,  -,N/A,	 ,Clear
1385480820,11/26/2013 8:47 AM,50.0 °F,44.6 °F,82%,30.29 in,40.0 mi,NE,4.6 mph,  -,N/A,	 ,Clear
1385484420,11/26/2013 9:47 AM,55.4 °F,42.8 °F,63%,30.29 in,40.0 mi,NNW,3.5 mph,  -,N/A,	 ,Clear
1385488020,11/26/2013 10:47 AM,60.8 °F,42.8 °F,52%,30.28 in,40.0 mi,NE,3.5 mph,  -,N/A,	 ,Partly Cloudy
1385491620,11/26/2013 11:47 AM,66.2 °F,41.0 °F,40%,30.25 in,40.0 mi,East,17.3 mph,  -,N/A,	 ,Partly Cloudy
1385495220,11/26/2013 12:47 PM,68.0 °F,39.2 °F,35%,30.21 in,40.0 mi,NE,17.3 mph,  -,N/A,	 ,Partly Cloudy
1385498820,11/26/2013 1:47 PM,68.0 °F,37.4 °F,33%,30.19 in,40.0 mi,ENE,12.7 mph,  -,N/A,	 ,Partly Cloudy
1385502420,11/26/2013 2:47 PM,69.8 °F,37.4 °F,31%,30.17 in,40.0 mi,ENE,16.1 mph,  -,N/A,	 ,Partly Cloudy
1385506020,11/26/2013 3:47 PM,68.0 °F,39.2 °F,35%,30.16 in,40.0 mi,NE,16.1 mph,  -,N/A,	 ,Partly Cloudy
1385509620,11/26/2013 4:47 PM,66.2 °F,39.2 °F,37%,30.15 in,40.0 mi,ENE,11.5 mph,  -,N/A,	 ,Partly Cloudy
1385513220,11/26/2013 5:47 PM,62.6 °F,39.2 °F,42%,30.15 in,15.0 mi,NE,9.2 mph,  -,N/A,	 ,Partly Cloudy
1385516820,11/26/2013 6:47 PM,60.8 °F,35.6 °F,39%,30.16 in,15.0 mi,ENE,11.5 mph,  -,N/A,	 ,Partly Cloudy
1385520420,11/26/2013 7:47 PM,59.0 °F,33.8 °F,39%,30.16 in,15.0 mi,ENE,11.5 mph,  -,N/A,	 ,Partly Cloudy
1385524200,11/26/2013 8:50 PM,57.2 °F,33.8 °F,41%,30.17 in,15.0 mi,NE,11.5 mph,  -,N/A,	 ,Partly Cloudy
1385383620,11/25/2013 5:47 AM,41.0 °F,39.2 °F,93%,30.16 in,15.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1385387220,11/25/2013 6:47 AM,41.0 °F,39.2 °F,93%,30.17 in,15.0 mi,NE,6.9 mph,  -,N/A,	 ,Clear
1385390820,11/25/2013 7:47 AM,42.8 °F,39.2 °F,87%,30.18 in,40.0 mi,SE,5.8 mph,  -,N/A,	 ,Clear
1385394420,11/25/2013 8:47 AM,46.4 °F,39.2 °F,76%,30.21 in,40.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1385398020,11/25/2013 9:47 AM,51.8 °F,41.0 °F,67%,30.22 in,40.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1385401800,11/25/2013 10:50 AM,53.6 °F,39.2 °F,58%,30.23 in,40.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1385405220,11/25/2013 11:47 AM,55.4 °F,41.0 °F,58%,30.21 in,40.0 mi,Variable,4.6 mph,  -,N/A,	 ,Clear
1385408820,11/25/2013 12:47 PM,57.2 °F,41.0 °F,55%,30.18 in,40.0 mi,Variable,4.6 mph,  -,N/A,	 ,Clear
1385412420,11/25/2013 1:47 PM,59.0 °F,41.0 °F,51%,30.17 in,40.0 mi,Variable,4.6 mph,  -,N/A,	 ,Clear
1385416020,11/25/2013 2:47 PM,60.8 °F,41.0 °F,48%,30.16 in,40.0 mi,Variable,4.6 mph,  -,N/A,	 ,Clear
1385419800,11/25/2013 3:50 PM,60.8 °F,41.0 °F,48%,30.15 in,40.0 mi,Variable,4.6 mph,  -,N/A,	 ,Clear
1385423820,11/25/2013 4:57 PM,60.8 °F,42.8 °F,52%,30.16 in,40.0 mi,Variable,4.6 mph,  -,N/A,	 ,Clear
1385426820,11/25/2013 5:47 PM,59.0 °F,42.8 °F,55%,30.17 in,15.0 mi,Variable,4.6 mph,  -,N/A,	 ,Clear
1385430420,11/25/2013 6:47 PM,57.2 °F,44.6 °F,63%,30.18 in,15.0 mi,Variable,4.6 mph,  -,N/A,	 ,Clear
1385434020,11/25/2013 7:47 PM,53.6 °F,46.4 °F,77%,30.20 in,15.0 mi,Variable,4.6 mph,  -,N/A,	 ,Clear
1385437620,11/25/2013 8:47 PM,51.8 °F,46.4 °F,82%,30.21 in,15.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1385297220,11/24/2013 5:47 AM,50.0 °F,44.6 °F,82%,30.10 in,15.0 mi,ENE,8.1 mph,  -,N/A,	 ,Mostly Cloudy
1385300820,11/24/2013 6:47 AM,50.0 °F,41.0 °F,71%,30.11 in,15.0 mi,East,9.2 mph,  -,N/A,	 ,Overcast
1385304420,11/24/2013 7:47 AM,51.8 °F,42.8 °F,71%,30.13 in,30.0 mi,ENE,3.5 mph,  -,N/A,	 ,Overcast
1385308020,11/24/2013 8:47 AM,51.8 °F,41.0 °F,67%,30.15 in,30.0 mi,ENE,5.8 mph,  -,N/A,	 ,Mostly Cloudy
1385311620,11/24/2013 9:47 AM,53.6 °F,44.6 °F,72%,30.17 in,30.0 mi,ENE,13.8 mph,  -,N/A,	 ,Mostly Cloudy
1385315220,11/24/2013 10:47 AM,57.2 °F,42.8 °F,59%,30.17 in,30.0 mi,NE,13.8 mph,  -,N/A,	 ,Mostly Cloudy
1385318820,11/24/2013 11:47 AM,57.2 °F,42.8 °F,59%,30.15 in,30.0 mi,East,11.5 mph,19.6 mph,N/A,	 ,Mostly Cloudy
1385322420,11/24/2013 12:47 PM,57.2 °F,42.8 °F,59%,30.13 in,30.0 mi,East,9.2 mph,  -,N/A,	 ,Mostly Cloudy
1385326200,11/24/2013 1:50 PM,59.0 °F,42.8 °F,55%,30.11 in,30.0 mi,NE,9.2 mph,  -,N/A,	 ,Mostly Cloudy
1385329620,11/24/2013 2:47 PM,59.0 °F,42.8 °F,55%,30.11 in,30.0 mi,East,5.8 mph,  -,N/A,	 ,Mostly Cloudy
1385333400,11/24/2013 3:50 PM,59.0 °F,42.8 °F,55%,30.11 in,30.0 mi,East,5.8 mph,  -,N/A,	 ,Mostly Cloudy
1385337000,11/24/2013 4:50 PM,57.2 °F,42.8 °F,59%,30.12 in,35.0 mi,ENE,5.8 mph,  -,N/A,	 ,Mostly Cloudy
1385340600,11/24/2013 5:50 PM,55.4 °F,44.6 °F,67%,30.12 in,15.0 mi,East,5.8 mph,  -,N/A,	 ,Mostly Cloudy
1385344020,11/24/2013 6:47 PM,55.4 °F,44.6 °F,67%,30.13 in,15.0 mi,NE,11.5 mph,  -,N/A,	 ,Mostly Cloudy
1385347800,11/24/2013 7:50 PM,53.6 °F,41.0 °F,62%,30.15 in,15.0 mi,NNE,11.5 mph,  -,N/A,	 ,Mostly Cloudy
1385351220,11/24/2013 8:47 PM,51.8 °F,41.0 °F,67%,30.16 in,15.0 mi,NNE,6.9 mph,  -,N/A,	 ,Partly Cloudy
1385210820,11/23/2013 5:47 AM,51.8 °F,48.2 °F,88%,30.00 in,15.0 mi,East,13.8 mph,20.7 mph,N/A,Rain,Light Rain
1385214420,11/23/2013 6:47 AM,51.8 °F,48.2 °F,88%,29.98 in,10.0 mi,NNE,17.3 mph,  -,N/A,	 ,Overcast
1385218020,11/23/2013 7:47 AM,51.8 °F,48.2 °F,88%,30.03 in,15.0 mi,East,23.0 mph,28.8 mph,N/A,Rain,Light Rain
1385221620,11/23/2013 8:47 AM,51.8 °F,48.2 °F,88%,30.04 in,40.0 mi,East,17.3 mph,23.0 mph,N/A,	 ,Overcast
1385225400,11/23/2013 9:50 AM,53.6 °F,46.4 °F,77%,30.05 in,30.0 mi,East,16.1 mph,23.0 mph,N/A,	 ,Mostly Cloudy
1385228820,11/23/2013 10:47 AM,55.4 °F,46.4 °F,72%,30.05 in,30.0 mi,East,20.7 mph,28.8 mph,N/A,	 ,Mostly Cloudy
1385232420,11/23/2013 11:47 AM,55.4 °F,46.4 °F,72%,30.03 in,30.0 mi,East,17.3 mph,26.5 mph,N/A,	 ,Mostly Cloudy
1385236020,11/23/2013 12:47 PM,57.2 °F,46.4 °F,67%,30.02 in,30.0 mi,East,11.5 mph,17.3 mph,N/A,	 ,Mostly Cloudy
1385239800,11/23/2013 1:50 PM,55.4 °F,46.4 °F,72%,30.02 in,30.0 mi,East,11.5 mph,17.3 mph,N/A,	 ,Overcast
1385243220,11/23/2013 2:47 PM,59.0 °F,44.6 °F,59%,30.01 in,30.0 mi,ENE,18.4 mph,  -,N/A,	 ,Mostly Cloudy
1385246820,11/23/2013 3:47 PM,57.2 °F,44.6 °F,63%,30.01 in,30.0 mi,ENE,13.8 mph,  -,N/A,	 ,Mostly Cloudy
1385250420,11/23/2013 4:47 PM,57.2 °F,42.8 °F,59%,30.02 in,30.0 mi,ENE,15.0 mph,  -,N/A,	 ,Mostly Cloudy
1385254200,11/23/2013 5:50 PM,53.6 °F,46.4 °F,77%,30.04 in,  -,Variable,4.6 mph,  -,N/A,Rain,Light Rain
1385257620,11/23/2013 6:47 PM,51.8 °F,46.4 °F,82%,30.06 in,10.0 mi,ENE,5.8 mph,  -,N/A,Rain,Light Rain
1385261220,11/23/2013 7:47 PM,50.0 °F,46.4 °F,87%,30.06 in,15.0 mi,NE,9.2 mph,  -,N/A,	 ,Mostly Cloudy
1385264820,11/23/2013 8:47 PM,50.0 °F,46.4 °F,87%,30.07 in,15.0 mi,North,4.6 mph,  -,N/A,	 ,Mostly Cloudy
1385124600,11/22/2013 5:50 AM,57.2 °F,55.4 °F,94%,29.80 in,5.0 mi,North,17.3 mph,  -,N/A,Rain,Rain
1385128020,11/22/2013 6:47 AM,57.2 °F,55.4 °F,94%,29.83 in,3.0 mi,West,13.8 mph,  -,N/A,Rain,Rain
1385131800,11/22/2013 7:50 AM,55.4 °F,53.6 °F,94%,29.86 in,4.0 mi,West,15.0 mph,  -,N/A,Rain,Light Rain
1385135220,11/22/2013 8:47 AM,55.4 °F,53.6 °F,94%,29.89 in,10.0 mi,West,9.2 mph,  -,N/A,	 ,Overcast
1385138820,11/22/2013 9:47 AM,57.2 °F,53.6 °F,88%,29.91 in,20.0 mi,Calm,Calm,  -,N/A,	 ,Overcast
1385142420,11/22/2013 10:47 AM,57.2 °F,53.6 °F,88%,29.94 in,20.0 mi,Variable,4.6 mph,  -,N/A,	 ,Overcast
1385146020,11/22/2013 11:47 AM,55.4 °F,53.6 °F,94%,29.95 in,10.0 mi,South,13.8 mph,  -,N/A,Rain,Light Rain
1385149620,11/22/2013 12:47 PM,55.4 °F,53.6 °F,94%,29.94 in,7.0 mi,South,9.2 mph,  -,N/A,Rain,Light Rain
1385153220,11/22/2013 1:47 PM,55.4 °F,53.6 °F,94%,29.94 in,7.0 mi,Variable,4.6 mph,  -,N/A,Rain,Light Rain
1385156820,11/22/2013 2:47 PM,55.4 °F,51.8 °F,88%,29.93 in,15.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
1385160420,11/22/2013 3:47 PM,55.4 °F,53.6 °F,94%,29.94 in,10.0 mi,WSW,8.1 mph,  -,N/A,Rain,Light Rain
1385164020,11/22/2013 4:47 PM,55.4 °F,53.6 °F,94%,29.93 in,10.0 mi,SW,5.8 mph,  -,N/A,	 ,Overcast
1385167620,11/22/2013 5:47 PM,53.6 °F,51.8 °F,94%,29.95 in,7.0 mi,South,6.9 mph,  -,N/A,Rain,Light Rain
1385171220,11/22/2013 6:47 PM,53.6 °F,51.8 °F,94%,29.95 in,10.0 mi,SSW,5.8 mph,  -,N/A,Rain,Light Rain
1385174820,11/22/2013 7:47 PM,53.6 °F,51.8 °F,94%,29.97 in,10.0 mi,SW,5.8 mph,  -,N/A,	 ,Overcast
1385178420,11/22/2013 8:47 PM,53.6 °F,51.8 °F,94%,29.98 in,10.0 mi,South,6.9 mph,  -,N/A,Rain,Light Rain
1385038020,11/21/2013 5:47 AM,59.0 °F,46.4 °F,63%,29.87 in,15.0 mi,ENE,5.8 mph,  -,N/A,	 ,Overcast
1385041620,11/21/2013 6:47 AM,59.0 °F,46.4 °F,63%,29.89 in,15.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
1385045220,11/21/2013 7:47 AM,60.8 °F,46.4 °F,59%,29.90 in,30.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
1385048820,11/21/2013 8:47 AM,60.8 °F,46.4 °F,59%,29.92 in,30.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
1385052600,11/21/2013 9:50 AM,66.2 °F,44.6 °F,46%,29.93 in,30.0 mi,Variable,4.6 mph,  -,N/A,	 ,Mostly Cloudy
1385059620,11/21/2013 11:47 AM,69.8 °F,46.4 °F,43%,29.91 in,30.0 mi,SSE,6.9 mph,  -,N/A,	 ,Mostly Cloudy
1385063220,11/21/2013 12:47 PM,69.8 °F,44.6 °F,40%,29.88 in,35.0 mi,South,3.5 mph,  -,N/A,	 ,Mostly Cloudy
1385066820,11/21/2013 1:47 PM,69.8 °F,46.4 °F,43%,29.87 in,35.0 mi,West,6.9 mph,  -,N/A,	 ,Mostly Cloudy
1385070420,11/21/2013 2:47 PM,69.8 °F,46.4 °F,43%,29.86 in,35.0 mi,NNE,8.1 mph,  -,N/A,	 ,Overcast
1385074020,11/21/2013 3:47 PM,69.8 °F,46.4 °F,43%,29.86 in,35.0 mi,North,5.8 mph,  -,N/A,	 ,Overcast
1385077620,11/21/2013 4:47 PM,69.8 °F,46.4 °F,43%,29.87 in,35.0 mi,NNW,11.5 mph,  -,N/A,	 ,Overcast
1385081220,11/21/2013 5:47 PM,68.0 °F,46.4 °F,46%,29.88 in,15.0 mi,NNW,9.2 mph,  -,N/A,	 ,Overcast
1385084820,11/21/2013 6:47 PM,68.0 °F,46.4 °F,46%,29.89 in,15.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
1385088420,11/21/2013 7:47 PM,64.4 °F,53.6 °F,68%,29.89 in,10.0 mi,Variable,4.6 mph,  -,N/A,Rain,Light Rain
1385092020,11/21/2013 8:47 PM,64.4 °F,55.4 °F,73%,29.88 in,10.0 mi,ENE,12.7 mph,  -,N/A,Rain,Light Rain
1384951620,11/20/2013 5:47 AM,57.2 °F,46.4 °F,67%,29.85 in,15.0 mi,East,6.9 mph,  -,N/A,	 ,Overcast
1384955220,11/20/2013 6:47 AM,57.2 °F,46.4 °F,67%,29.86 in,15.0 mi,Calm,Calm,  -,N/A,	 ,Overcast
1384958820,11/20/2013 7:47 AM,59.0 °F,44.6 °F,59%,29.87 in,40.0 mi,SSE,5.8 mph,  -,N/A,	 ,Mostly Cloudy
1384962420,11/20/2013 8:47 AM,60.8 °F,44.6 °F,55%,29.89 in,40.0 mi,SSW,5.8 mph,  -,N/A,	 ,Mostly Cloudy
1384973220,11/20/2013 11:47 AM,71.6 °F,44.6 °F,38%,29.87 in,40.0 mi,SW,4.6 mph,  -,N/A,	 ,Mostly Cloudy
1384976820,11/20/2013 12:47 PM,71.6 °F,44.6 °F,38%,29.84 in,40.0 mi,Variable,5.8 mph,  -,N/A,	 ,Mostly Cloudy
1384980600,11/20/2013 1:50 PM,73.4 °F,44.6 °F,36%,29.82 in,40.0 mi,South,6.9 mph,  -,N/A,	 ,Mostly Cloudy
1384984020,11/20/2013 2:47 PM,73.4 °F,44.6 °F,36%,29.81 in,40.0 mi,South,6.9 mph,  -,N/A,	 ,Mostly Cloudy
1384987620,11/20/2013 3:47 PM,73.4 °F,42.8 °F,33%,29.81 in,30.0 mi,South,9.2 mph,  -,N/A,	 ,Mostly Cloudy
1384991220,11/20/2013 4:47 PM,71.6 °F,39.2 °F,31%,29.82 in,30.0 mi,SSW,6.9 mph,  -,N/A,	 ,Mostly Cloudy
1384994820,11/20/2013 5:47 PM,69.8 °F,41.0 °F,35%,29.83 in,15.0 mi,SW,6.9 mph,  -,N/A,	 ,Mostly Cloudy
1384998420,11/20/2013 6:47 PM,69.8 °F,41.0 °F,35%,29.83 in,15.0 mi,SW,6.9 mph,  -,N/A,	 ,Mostly Cloudy
1385002020,11/20/2013 7:47 PM,69.8 °F,42.8 °F,38%,29.84 in,15.0 mi,NW,3.5 mph,  -,N/A,	 ,Mostly Cloudy
1385005620,11/20/2013 8:47 PM,68.0 °F,42.8 °F,40%,29.86 in,15.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
1384865220,11/19/2013 5:47 AM,51.8 °F,42.8 °F,71%,29.97 in,15.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1384868820,11/19/2013 6:47 AM,50.0 °F,44.6 °F,82%,29.97 in,15.0 mi,NNE,4.6 mph,  -,N/A,	 ,Scattered Clouds
1384872420,11/19/2013 7:47 AM,51.8 °F,42.8 °F,71%,29.98 in,40.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
1384876020,11/19/2013 8:47 AM,57.2 °F,46.4 °F,67%,29.98 in,40.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
1384879620,11/19/2013 9:47 AM,60.8 °F,46.4 °F,59%,29.98 in,40.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
1384883220,11/19/2013 10:47 AM,66.2 °F,46.4 °F,49%,29.97 in,40.0 mi,Calm,Calm,  -,N/A,	 ,Scattered Clouds
1384886820,11/19/2013 11:47 AM,68.0 °F,46.4 °F,46%,29.95 in,40.0 mi,Variable,4.6 mph,  -,N/A,	 ,Scattered Clouds
1384890420,11/19/2013 12:47 PM,71.6 °F,46.4 °F,41%,29.92 in,40.0 mi,West,6.9 mph,  -,N/A,	 ,Scattered Clouds
1384894200,11/19/2013 1:50 PM,73.4 °F,46.4 °F,38%,29.89 in,40.0 mi,West,6.9 mph,  -,N/A,	 ,Scattered Clouds
1384897800,11/19/2013 2:50 PM,75.2 °F,46.4 °F,36%,29.86 in,40.0 mi,Calm,Calm,  -,N/A,	 ,Scattered Clouds
1384901220,11/19/2013 3:47 PM,75.2 °F,46.4 °F,36%,29.85 in,40.0 mi,WSW,5.8 mph,  -,N/A,	 ,Mostly Cloudy
1384904820,11/19/2013 4:47 PM,73.4 °F,44.6 °F,36%,29.85 in,40.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
1384908420,11/19/2013 5:47 PM,73.4 °F,44.6 °F,36%,29.85 in,15.0 mi,WSW,6.9 mph,  -,N/A,	 ,Overcast
1384912260,11/19/2013 6:51 PM,71.6 °F,46.4 °F,41%,29.86 in,15.0 mi,West,8.1 mph,  -,N/A,	 ,Overcast
1384915800,11/19/2013 7:50 PM,69.8 °F,46.4 °F,43%,29.86 in,15.0 mi,WNW,5.8 mph,  -,N/A,	 ,Overcast
1384919400,11/19/2013 8:50 PM,66.2 °F,46.4 °F,49%,29.86 in,15.0 mi,Calm,Calm,  -,N/A,	 ,Overcast
1384778820,11/18/2013 5:47 AM,51.8 °F,42.8 °F,71%,30.04 in,15.0 mi,East,4.6 mph,  -,N/A,	 ,Scattered Clouds
1384782420,11/18/2013 6:47 AM,53.6 °F,42.8 °F,67%,30.07 in,15.0 mi,West,5.8 mph,  -,N/A,	 ,Mostly Cloudy
1384786020,11/18/2013 7:47 AM,53.6 °F,42.8 °F,67%,30.08 in,40.0 mi,SSE,5.8 mph,  -,N/A,	 ,Mostly Cloudy
1384789620,11/18/2013 8:47 AM,59.0 °F,44.6 °F,59%,30.08 in,40.0 mi,Variable,4.6 mph,  -,N/A,	 ,Mostly Cloudy
1384793220,11/18/2013 9:47 AM,64.4 °F,46.4 °F,52%,30.10 in,40.0 mi,East,5.8 mph,  -,N/A,	 ,Scattered Clouds
